,UnderlyingPrice,OptionSymbol,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA
282,174.09,GS160122C00240000,call,01/22/2016,01/05/2016,240.0,0.0,0.0,0.33,0,0,0,0.7038,0.0,0.782,0.0184,0.0017,-0.0356,0.0166,GS160122C00240000
283,174.09,GS160122P00240000,put,01/22/2016,01/05/2016,240.0,0.0,64.2,68.3,0,0,0,0.7157,0.0,1.1626,-0.9790000000000001,0.0018,-0.0488,0.0179,GS160122P00240000
284,174.09,GS160129C00135000,call,01/29/2016,01/05/2016,135.0,0.0,37.15,41.05,0,0,0,0.4973,0.0,0.8747,0.9804,0.0021,-0.0155,0.0202,GS160129C00135000
285,174.09,GS160129P00135000,put,01/29/2016,01/05/2016,135.0,0.0,0.12,0.32,0,0,0,0.5194,0.4777,0.561,-0.023,0.0024,-0.0268,0.0239,GS160129P00135000
286,174.09,GS160129C00140000,call,01/29/2016,01/05/2016,140.0,0.0,32.45,36.2,0,0,0,0.4752,0.0,0.7977,0.9682,0.0033,-0.0253,0.0307,GS160129C00140000
287,174.09,GS160129P00140000,put,01/29/2016,01/05/2016,140.0,0.73,0.18,0.41,0,2,2,0.4812,0.4452,0.5171,-0.0325,0.0034,-0.0332,0.032,GS160129P00140000
288,174.09,GS160129C00145000,call,01/29/2016,01/05/2016,145.0,0.0,27.2,31.1,0,0,0,0.4391,0.0,0.6938,0.9542,0.0049,-0.0333,0.0417,GS160129C00145000
289,174.09,GS160129P00145000,put,01/29/2016,01/05/2016,145.0,0.21,0.27,0.48,0,9,9,0.4377,0.4122,0.4631,-0.0445,0.0049,-0.0391,0.0414,GS160129P00145000
290,174.09,GS160129C00148000,call,01/29/2016,01/05/2016,148.0,0.0,24.75,28.25,0,0,0,0.4252,0.0,0.654,0.9394,0.0063,-0.0418,0.0523,GS160129C00148000
291,174.09,GS160129P00148000,put,01/29/2016,01/05/2016,148.0,0.0,0.34,0.6,0,0,0,0.4171,0.391,0.4431,-0.0565,0.0062,-0.045,0.05,GS160129P00148000
292,174.09,GS160129C00149000,call,01/29/2016,01/05/2016,149.0,0.0,23.85,27.2,0,0,0,0.4118,0.0,0.6305,0.9373,0.0067,-0.0416,0.0537,GS160129C00149000
293,174.09,GS160129P00149000,put,01/29/2016,01/05/2016,149.0,0.0,0.38,0.64,0,0,0,0.41100000000000003,0.3866,0.4354,-0.0615,0.0067,-0.0475,0.0535,GS160129P00149000
294,174.09,GS160129C00150000,call,01/29/2016,01/05/2016,150.0,0.0,22.85,26.35,0,0,0,0.4246,0.0,0.6265,0.9233,0.0076,-0.0514,0.0628,GS160129C00150000
295,174.09,GS160129P00150000,put,01/29/2016,01/05/2016,150.0,0.27,0.42,0.63,0,23,23,0.4002,0.3814,0.4191,-0.0649,0.0072,-0.0482,0.0558,GS160129P00150000
296,174.09,GS160129C00152500,call,01/29/2016,01/05/2016,152.5,0.0,20.55,23.85,0,0,0,0.4191,0.0,0.5798,0.9015,0.0093,-0.0626,0.0759,GS160129C00152500
297,174.09,GS160129P00152500,put,01/29/2016,01/05/2016,152.5,0.57,0.55,0.69,0,14,14,0.3808,0.37,0.3917,-0.0785,0.0087,-0.0531,0.0645,GS160129P00152500
298,174.09,GS160129C00155000,call,01/29/2016,01/05/2016,155.0,0.0,18.8,21.4,0,0,0,0.3788,0.0,0.5373,0.894,0.0109,-0.0595,0.0801,GS160129C00155000
299,174.09,GS160129P00155000,put,01/29/2016,01/05/2016,155.0,0.81,0.67,0.74,4,42,42,0.3567,0.3519,0.3614,-0.0927,0.0106,-0.0564,0.073,GS160129P00155000
300,174.09,GS160129C00157500,call,01/29/2016,01/05/2016,157.5,22.2,16.5,18.05,0,1,1,0.3025,0.1894,0.4155,0.9086,0.0122,-0.0409,0.0718,GS160129C00157500
301,174.09,GS160129P00157500,put,01/29/2016,01/05/2016,157.5,0.94,0.87,1.05,10,14,23,0.3497,0.3396,0.3599,-0.1214,0.0131,-0.0673,0.0888,GS160129P00157500
302,174.09,GS160129C00160000,call,01/29/2016,01/05/2016,160.0,24.25,14.15,16.3,0,1,1,0.3207,0.2072,0.4343,0.8572,0.0159,-0.0626,0.0989,GS160129C00160000
303,174.09,GS160129P00160000,put,01/29/2016,01/05/2016,160.0,1.32,1.11,1.33,10,154,160,0.3361,0.3255,0.3468,-0.1524,0.0159,-0.0756,0.1037,GS160129P00160000
304,174.09,GS160129C00162500,call,01/29/2016,01/05/2016,162.5,0.0,12.95,13.5,0,0,0,0.341,0.3188,0.3632,0.7968,0.0188,-0.0857,0.1241,GS160129C00162500
305,174.09,GS160129P00162500,put,01/29/2016,01/05/2016,162.5,0.63,1.46,1.62,0,227,227,0.3217,0.315,0.3284,-0.19,0.0192,-0.0835,0.1194,GS160129P00162500
306,174.09,GS160129C00165000,call,01/29/2016,01/05/2016,165.0,11.7,10.9,11.35,0,11,11,0.3246,0.3085,0.3407,0.7525,0.0221,-0.0919,0.1388,GS160129C00165000
307,174.09,GS160129P00165000,put,01/29/2016,01/05/2016,165.0,1.51,1.85,2.12,0,114,114,0.3101,0.3002,0.32,-0.2379,0.0227,-0.0919,0.1361,GS160129P00165000
308,174.09,GS160129C00167500,call,01/29/2016,01/05/2016,167.5,0.0,9.0,9.4,0,0,0,0.3122,0.2991,0.3252,0.6971,0.0254,-0.0983,0.1534,GS160129C00167500
309,174.09,GS160129P00167500,put,01/29/2016,01/05/2016,167.5,2.11,2.43,2.74,0,104,104,0.3011,0.2909,0.3113,-0.2964,0.0261,-0.1,0.1521,GS160129P00167500
310,174.09,GS160129C00170000,call,01/29/2016,01/05/2016,170.0,7.55,7.3,7.65,4,110,114,0.3038,0.2933,0.3144,0.6314,0.0282,-0.10400000000000001,0.1658,GS160129C00170000
311,174.09,GS160129P00170000,put,01/29/2016,01/05/2016,170.0,3.1,3.25,3.4,17,325,330,0.2915,0.2869,0.29600000000000004,-0.3636,0.0292,-0.1054,0.1651,GS160129P00170000
312,174.09,GS160129C00172500,call,01/29/2016,01/05/2016,172.5,6.05,5.75,6.05,6,52,57,0.2945,0.2859,0.3032,0.5589,0.0304,-0.106,0.1735,GS160129C00172500
313,174.09,GS160129P00172500,put,01/29/2016,01/05/2016,172.5,4.0,4.15,4.35,13,275,286,0.2827,0.27699999999999997,0.2885,-0.439,0.0317,-0.1078,0.1734,GS160129P00172500
314,174.09,GS160129C00175000,call,01/29/2016,01/05/2016,175.0,4.2,4.5,4.65,26,45,64,0.289,0.2847,0.2933,0.4812,0.0313,-0.1056,0.1753,GS160129C00175000
315,174.09,GS160129P00175000,put,01/29/2016,01/05/2016,175.0,5.47,5.3,5.5,8,306,301,0.2759,0.2702,0.2816,-0.5202,0.0328,-0.1068,0.1752,GS160129P00175000
316,174.09,GS160129C00177500,call,01/29/2016,01/05/2016,177.5,3.4,3.3,3.55,47,84,91,0.2829,0.2758,0.2901,0.4021,0.031,-0.1007,0.1702,GS160129C00177500
317,174.09,GS160129P00177500,put,01/29/2016,01/05/2016,177.5,6.8,6.65,6.9,1,36,36,0.2703,0.2629,0.2776,-0.6028,0.0324,-0.1019,0.1695,GS160129P00177500
318,174.09,GS160129C00180000,call,01/29/2016,01/05/2016,180.0,2.61,2.36,2.6,234,94,305,0.2761,0.2686,0.2837,0.3242,0.0296,-0.0916,0.1582,GS160129C00180000
319,174.09,GS160129P00180000,put,01/29/2016,01/05/2016,180.0,8.85,8.05,8.5,7,148,142,0.2594,0.245,0.2739,-0.6869,0.031,-0.0908,0.1557,GS160129P00180000
320,174.09,GS160129C00182500,call,01/29/2016,01/05/2016,182.5,1.85,1.67,1.89,10,42,47,0.2744,0.2667,0.282,0.2553,0.0266,-0.0815,0.1414,GS160129C00182500
321,174.09,GS160129P00182500,put,01/29/2016,01/05/2016,182.5,10.79,9.95,10.3,1,41,40,0.2585,0.2457,0.2713,-0.758,0.0274,-0.0807,0.1372,GS160129P00182500
322,174.09,GS160129C00185000,call,01/29/2016,01/05/2016,185.0,1.44,1.16,1.35,1,75,75,0.2725,0.2647,0.2803,0.1948,0.023,-0.0696,0.1212,GS160129C00185000
323,174.09,GS160129P00185000,put,01/29/2016,01/05/2016,185.0,5.85,11.7,13.4,0,93,93,0.2858,0.217,0.3545,-0.7923,0.0227,-0.0819,0.1257,GS160129P00185000
324,174.09,GS160129C00187500,call,01/29/2016,01/05/2016,187.5,0.83,0.79,0.96,21,77,77,0.2728,0.2644,0.2812,0.1459,0.0191,-0.057999999999999996,0.1007,GS160129C00187500
325,174.09,GS160129P00187500,put,01/29/2016,01/05/2016,187.5,7.92,13.8,15.55,0,39,39,0.2813,0.1945,0.368,-0.8453,0.0191,-0.0681,0.1043,GS160129P00187500
326,174.09,GS160129C00190000,call,01/29/2016,01/05/2016,190.0,0.59,0.54,0.68,15,46,61,0.275,0.2667,0.2834,0.1084,0.0154,-0.0476,0.0819,GS160129C00190000
327,174.09,GS160129P00190000,put,01/29/2016,01/05/2016,190.0,9.45,16.0,18.25,0,43,43,0.3001,0.0,0.4202,-0.8691,0.016,-0.0653,0.0931,GS160129P00190000
328,174.09,GS160129C00192500,call,01/29/2016,01/05/2016,192.5,0.74,0.36,0.5,0,34,34,0.2777,0.2669,0.2884,0.0794,0.0121,-0.0382,0.0651,GS160129C00192500
329,174.09,GS160129P00192500,put,01/29/2016,01/05/2016,192.5,0.0,17.1,20.85,0,0,0,0.2947,0.0,0.4637,-0.9063,0.0128,-0.0518,0.0731,GS160129P00192500
330,174.09,GS160129C00195000,call,01/29/2016,01/05/2016,195.0,0.35,0.22,0.36,20,65,83,0.2786,0.2647,0.2926,0.0563,0.0092,-0.0294,0.0498,GS160129C00195000
331,174.09,GS160129P00195000,put,01/29/2016,01/05/2016,195.0,0.0,19.5,23.25,0,0,0,0.3006,0.0,0.4899,-0.9278,0.0103,-0.0444,0.06,GS160129P00195000
332,174.09,GS160129C00197500,call,01/29/2016,01/05/2016,197.5,0.25,0.16,0.3,276,282,247,0.2891,0.2725,0.3057,0.0445,0.0074,-0.0253,0.0413,GS160129C00197500
333,174.09,GS160129P00197500,put,01/29/2016,01/05/2016,197.5,14.49,22.5,25.45,0,1,1,0.3271,0.0,0.4967,-0.9317,0.0091,-0.0461,0.0575,GS160129P00197500
334,174.09,GS160129C00200000,call,01/29/2016,01/05/2016,200.0,0.25,0.11,0.24,3,121,118,0.2958,0.2759,0.3157,0.0337,0.0057,-0.0207,0.0329,GS160129C00200000
335,174.09,GS160129P00200000,put,01/29/2016,01/05/2016,200.0,0.0,25.55,28.2,0,0,0,0.3591,0.0,0.5503,-0.9314,0.0083,-0.0501,0.0577,GS160129P00200000
336,174.09,GS160129C00202500,call,01/29/2016,01/05/2016,202.5,0.94,0.07,0.2,0,24,24,0.3024,0.2774,0.3275,0.0256,0.0045,-0.0168,0.0262,GS160129C00202500
337,174.09,GS160129P00202500,put,01/29/2016,01/05/2016,202.5,0.0,26.85,30.65,0,0,0,0.3708,0.0,0.5765,-0.9415,0.0071,-0.0462,0.0508,GS160129P00202500
338,174.09,GS160129C00205000,call,01/29/2016,01/05/2016,205.0,0.17,0.04,0.18,0,107,107,0.3085,0.2751,0.3418,0.0193,0.0035,-0.0136,0.0207,GS160129C00205000
339,174.09,GS160129P00205000,put,01/29/2016,01/05/2016,205.0,0.0,29.4,33.2,0,0,0,0.3695,0.0,0.6109,-0.9557,0.0057,-0.038,0.0406,GS160129P00205000
340,174.09,GS160129C00207500,call,01/29/2016,01/05/2016,207.5,0.43,0.03,0.16,0,1,1,0.3191,0.2827,0.3555,0.0159,0.0028,-0.0119,0.0175,GS160129C00207500
341,174.09,GS160129P00207500,put,01/29/2016,01/05/2016,207.5,0.0,31.9,35.75,0,0,0,0.3685,0.0,0.6446,-0.9668,0.0045,-0.0312,0.0319,GS160129P00207500
342,174.09,GS160129C00210000,call,01/29/2016,01/05/2016,210.0,0.09,0.02,0.14,20,1,21,0.327,0.2865,0.3675,0.0126,0.0023,-0.01,0.0144,GS160129C00210000
343,174.09,GS160129P00210000,put,01/29/2016,01/05/2016,210.0,0.0,34.4,38.2,0,0,0,0.4072,0.0,0.6681,-0.9615,0.0046,-0.0375,0.0361,GS160129P00210000
344,174.09,GS160129C00212500,call,01/29/2016,01/05/2016,212.5,0.0,0.01,0.14,0,0,0,0.3341,0.2817,0.3866,0.01,0.0018,-0.0083,0.0117,GS160129C00212500
345,174.09,GS160129P00212500,put,01/29/2016,01/05/2016,212.5,0.0,36.85,40.75,0,0,0,0.4153,0.0,0.7006,-0.9673,0.0039,-0.034,0.0315,GS160129P00212500
346,174.09,GS160129C00215000,call,01/29/2016,01/05/2016,215.0,0.0,0.0,0.14,0,0,0,0.36,0.0,0.4054,0.0112,0.0019,-0.0099,0.013000000000000001,GS160129C00215000
347,174.09,GS160129P00215000,put,01/29/2016,01/05/2016,215.0,0.0,39.3,43.1,0,0,0,0.4197,0.0,0.7124,-0.9732,0.0033,-0.0299,0.0265,GS160129P00215000
348,174.09,GS160129C00217500,call,01/29/2016,01/05/2016,217.5,0.0,0.0,0.13,0,0,0,0.3791,0.0,0.4192,0.0112,0.0018,-0.0104,0.0129,GS160129C00217500
349,174.09,GS160129P00217500,put,01/29/2016,01/05/2016,217.5,0.0,41.8,45.6,0,0,0,0.43,0.0,0.7386,-0.9765,0.0028,-0.0279,0.0237,GS160129P00217500
350,174.09,GS160129C00220000,call,01/29/2016,01/05/2016,220.0,0.13,0.0,0.11,0,32,32,0.3931,0.0,0.4268,0.0103,0.0016,-0.0101,0.0121,GS160129C00220000
351,174.09,GS160129P00220000,put,01/29/2016,01/05/2016,220.0,0.0,44.35,48.1,0,0,0,0.4545,0.0,0.7641,-0.9757,0.0028,-0.0298,0.0244,GS160129P00220000
352,174.09,GS160129C00225000,call,01/29/2016,01/05/2016,225.0,0.11,0.0,0.09,0,32,32,0.4129,0.0,0.4489,0.0079,0.0012,-0.0084,0.0095,GS160129C00225000
353,174.09,GS160129P00225000,put,01/29/2016,01/05/2016,225.0,0.0,49.3,53.3,0,0,0,0.5114,0.0,0.8351,-0.9721,0.0028,-0.0361,0.0275,GS160129P00225000
354,174.09,GS160129C00230000,call,01/29/2016,01/05/2016,230.0,0.0,0.0,0.08,0,0,0,0.4364,0.0,0.4742,0.0066,0.001,-0.0076,0.0082,GS160129C00230000
355,174.09,GS160129P00230000,put,01/29/2016,01/05/2016,230.0,0.0,54.3,58.3,0,0,0,0.5564,0.0,0.8832,-0.9715,0.0026,-0.0394,0.027999999999999997,GS160129P00230000
356,174.09,GS160205C00145000,call,02/05/2016,01/05/2016,145.0,0.0,28.15,30.8,0,0,0,0.4109,0.0,0.5771,0.9442,0.0054,-0.0342,0.0559,GS160205C00145000
357,174.09,GS160205P00145000,put,02/05/2016,01/05/2016,145.0,0.0,0.4,0.54,0,0,0,0.40399999999999997,0.391,0.4171,-0.0523,0.0053,-0.0359,0.0537,GS160205P00145000
358,174.09,GS160205C00148000,call,02/05/2016,01/05/2016,148.0,0.0,25.1,28.45,0,0,0,0.4175,0.0,0.5889,0.9192,0.0071,-0.0479,0.0747,GS160205C00148000
359,174.09,GS160205P00148000,put,02/05/2016,01/05/2016,148.0,0.0,0.51,0.72,0,0,0,0.3905,0.3745,0.4065,-0.0677,0.0067,-0.0425,0.0657,GS160205P00148000
360,174.09,GS160205C00149000,call,02/05/2016,01/05/2016,149.0,0.0,24.05,27.5,0,0,0,0.4049,0.0,0.5766,0.9165,0.0075,-0.0476,0.0766,GS160205C00149000
361,174.09,GS160205P00149000,put,02/05/2016,01/05/2016,149.0,0.0,0.56,0.76,0,0,0,0.3845,0.3701,0.3989,-0.073,0.0072,-0.0444,0.0696,GS160205P00149000
362,174.09,GS160205C00150000,call,02/05/2016,01/05/2016,150.0,0.0,23.1,26.4,0,0,0,0.3987,0.0,0.5517,0.9105,0.008,-0.0495,0.0807,GS160205C00150000
363,174.09,GS160205P00150000,put,02/05/2016,01/05/2016,150.0,0.0,0.61,0.76,0,0,0,0.3753,0.365,0.3857,-0.0771,0.0077,-0.0452,0.0726,GS160205P00150000
364,174.09,GS160205C00152500,call,02/05/2016,01/05/2016,152.5,0.0,20.7,24.1,0,0,0,0.354,0.0,0.5265,0.9096,0.0091,-0.0439,0.0813,GS160205C00152500
365,174.09,GS160205P00152500,put,02/05/2016,01/05/2016,152.5,0.0,0.74,0.88,0,0,0,0.3586,0.3502,0.36700000000000005,-0.0924,0.0092,-0.0495,0.0831,GS160205P00152500
366,174.09,GS160205C00155000,call,02/05/2016,01/05/2016,155.0,0.0,18.6,20.5,0,0,0,0.3167,0.0,0.3961,0.9044,0.0106,-0.0408,0.0848,GS160205C00155000
367,174.09,GS160205P00155000,put,02/05/2016,01/05/2016,155.0,0.0,0.95,1.07,0,0,0,0.3469,0.3407,0.3531,-0.1141,0.0111,-0.0558,0.0968,GS160205P00155000
368,174.09,GS160205C00157500,call,02/05/2016,01/05/2016,157.5,0.0,16.65,18.35,0,0,0,0.295,0.2033,0.3867,0.8867,0.0129,-0.0432,0.096,GS160205C00157500
369,174.09,GS160205P00157500,put,02/05/2016,01/05/2016,157.5,0.56,1.15,1.39,0,1,1,0.3361,0.3253,0.3468,-0.141,0.0133,-0.0627,0.1122,GS160205P00157500
370,174.09,GS160205C00160000,call,02/05/2016,01/05/2016,160.0,0.0,14.35,16.3,0,0,0,0.2942,0.209,0.3793,0.8478,0.0159,-0.0538,0.1178,GS160205C00160000
371,174.09,GS160205P00160000,put,02/05/2016,01/05/2016,160.0,1.67,1.49,1.64,3,3,6,0.3232,0.3174,0.3291,-0.1722,0.0157,-0.0689,0.128,GS160205P00160000
372,174.09,GS160205C00162500,call,02/05/2016,01/05/2016,162.5,0.0,13.35,13.85,0,0,0,0.3239,0.3067,0.3412,0.7809999999999999,0.0181,-0.076,0.1479,GS160205C00162500
373,174.09,GS160205P00162500,put,02/05/2016,01/05/2016,162.5,0.62,1.81,2.04,0,1,1,0.31,0.302,0.3179,-0.2094,0.0185,-0.0746,0.1443,GS160205P00162500
374,174.09,GS160205C00165000,call,02/05/2016,01/05/2016,165.0,13.58,11.35,11.85,0,50,50,0.3128,0.2976,0.32799999999999996,0.7359,0.0208,-0.0816,0.1638,GS160205C00165000
375,174.09,GS160205P00165000,put,02/05/2016,01/05/2016,165.0,2.25,2.29,2.55,0,9,9,0.2999,0.2919,0.3079,-0.2558,0.0214,-0.0808,0.1614,GS160205P00165000
376,174.09,GS160205C00167500,call,02/05/2016,01/05/2016,167.5,0.0,9.5,9.95,0,0,0,0.3024,0.2898,0.315,0.6834,0.0234,-0.0863,0.1784,GS160205C00167500
377,174.09,GS160205P00167500,put,02/05/2016,01/05/2016,167.5,3.15,2.94,3.05,1,1,1,0.2879,0.2848,0.2911,-0.3089,0.0244,-0.0851,0.1767,GS160205P00167500
378,174.09,GS160205C00170000,call,02/05/2016,01/05/2016,170.0,8.05,7.8,8.2,22,0,12,0.2932,0.2827,0.3037,0.6234,0.0258,-0.0896,0.1904,GS160205C00170000
379,174.09,GS160205P00170000,put,02/05/2016,01/05/2016,170.0,4.0,3.75,3.95,0,50,50,0.2839,0.2787,0.2892,-0.373,0.0266,-0.0903,0.1899,GS160205P00170000
380,174.09,GS160205C00172500,call,02/05/2016,01/05/2016,172.5,6.5,6.35,6.65,1,2,2,0.2879,0.2803,0.2954,0.5569,0.0273,-0.0918,0.198,GS160205C00172500
381,174.09,GS160205P00172500,put,02/05/2016,01/05/2016,172.5,4.95,4.65,4.9,2,7,9,0.2751,0.2688,0.2814,-0.4413,0.0286,-0.0915,0.1979,GS160205P00172500
382,174.09,GS160205C00175000,call,02/05/2016,01/05/2016,175.0,5.1,5.0,5.2,19,5,17,0.2791,0.2741,0.2841,0.4865,0.0285,-0.0901,0.2,GS160205C00175000
383,174.09,GS160205P00175000,put,02/05/2016,01/05/2016,175.0,6.15,5.8,6.05,7,109,110,0.26899999999999996,0.2628,0.2753,-0.5145,0.0295,-0.0907,0.1999,GS160205P00175000
384,174.09,GS160205C00177500,call,02/05/2016,01/05/2016,177.5,3.95,3.8,4.1,1,0,1,0.27399999999999997,0.2663,0.2816,0.4147,0.0283,-0.0867,0.1955,GS160205C00177500
385,174.09,GS160205P00177500,put,02/05/2016,01/05/2016,177.5,7.55,7.15,7.4,3,10,13,0.2636,0.2572,0.27,-0.589,0.0294,-0.087,0.195,GS160205P00177500
386,174.09,GS160205C00180000,call,02/05/2016,01/05/2016,180.0,0.0,2.88,3.1,0,0,0,0.2696,0.2636,0.2755,0.3446,0.0272,-0.0808,0.1847,GS160205C00180000
387,174.09,GS160205P00180000,put,02/05/2016,01/05/2016,180.0,7.8,8.65,9.0,0,15,15,0.2591,0.2495,0.2686,-0.6618,0.0281,-0.0808,0.1833,GS160205P00180000
388,174.09,GS160205C00182500,call,02/05/2016,01/05/2016,182.5,2.33,2.08,2.33,0,5,5,0.2657,0.2583,0.273,0.2786,0.0252,-0.0727,0.1685,GS160205C00182500
389,174.09,GS160205P00182500,put,02/05/2016,01/05/2016,182.5,9.15,10.4,10.75,0,67,67,0.2559,0.2454,0.2665,-0.7291,0.0257,-0.0728,0.1659,GS160205P00182500
390,174.09,GS160205C00185000,call,02/05/2016,01/05/2016,185.0,1.63,1.52,1.72,8,17,23,0.264,0.2573,0.2707,0.2207,0.0224,-0.0639,0.1488,GS160205C00185000
391,174.09,GS160205P00185000,put,02/05/2016,01/05/2016,185.0,6.3,12.2,12.65,0,14,14,0.2485,0.2327,0.2643,-0.794,0.0228,-0.0615,0.1427,GS160205P00185000
392,174.09,GS160205C00187500,call,02/05/2016,01/05/2016,187.5,1.2,1.08,1.26,10,15,5,0.2631,0.2561,0.2702,0.1712,0.0192,-0.0547,0.1275,GS160205C00187500
393,174.09,GS160205P00187500,put,02/05/2016,01/05/2016,187.5,7.55,13.35,15.8,0,14,14,0.2609,0.0,0.3405,-0.8304,0.0192,-0.0576,0.1265,GS160205P00187500
394,174.09,GS160205C00190000,call,02/05/2016,01/05/2016,190.0,0.83,0.75,0.9,12,11,8,0.2622,0.2552,0.2692,0.1296,0.016,-0.0453,0.1059,GS160205C00190000
395,174.09,GS160205P00190000,put,02/05/2016,01/05/2016,190.0,0.0,16.3,18.45,0,0,0,0.2905,0.1977,0.3833,-0.8433,0.0164,-0.0608,0.1201,GS160205P00190000
396,174.09,GS160205C00192500,call,02/05/2016,01/05/2016,192.5,0.0,0.5,0.66,0,0,0,0.2623,0.2527,0.272,0.0967,0.013000000000000001,-0.0368,0.0859,GS160205C00192500
397,174.09,GS160205P00192500,put,02/05/2016,01/05/2016,192.5,0.0,17.15,21.1,0,0,0,0.2784,0.0,0.4251,-0.8883,0.0135,-0.047,0.095,GS160205P00192500
398,174.09,GS160205C00195000,call,02/05/2016,01/05/2016,195.0,1.4,0.4,0.49,0,61,61,0.2687,0.2624,0.2749,0.0757,0.0106,-0.0314,0.0715,GS160205C00195000
399,174.09,GS160205P00195000,put,02/05/2016,01/05/2016,195.0,0.0,19.65,23.5,0,0,0,0.2842,0.0,0.449,-0.9112,0.0112,-0.0411,0.0803,GS160205P00195000
400,174.09,GS160205C00197500,call,02/05/2016,01/05/2016,197.5,0.88,0.24,0.36,0,2,2,0.2674,0.2566,0.2782,0.054000000000000006,0.0082,-0.024,0.055,GS160205C00197500
401,174.09,GS160205P00197500,put,02/05/2016,01/05/2016,197.5,0.0,22.05,25.9,0,0,0,0.2876,0.0,0.4712,-0.9311,0.0091,-0.0349,0.0661,GS160205P00197500
402,174.09,GS160205C00200000,call,02/05/2016,01/05/2016,200.0,0.68,0.17,0.31,0,107,107,0.2751,0.2597,0.2905,0.0428,0.0066,-0.0206,0.0457,GS160205C00200000
403,174.09,GS160205P00200000,put,02/05/2016,01/05/2016,200.0,0.0,24.5,28.35,0,0,0,0.3059,0.0,0.4958,-0.9372,0.008,-0.0346,0.0614,GS160205P00200000
404,174.09,GS160205C00202500,call,02/05/2016,01/05/2016,202.5,0.0,0.12,0.26,0,0,0,0.2819,0.2631,0.3007,0.0338,0.0053,-0.0174,0.0376,GS160205C00202500
405,174.09,GS160205P00202500,put,02/05/2016,01/05/2016,202.5,0.0,26.95,30.8,0,0,0,0.309,0.0,0.5192,-0.9509,0.0065,-0.0294,0.0504,GS160205P00202500
406,174.09,GS160205C00205000,call,02/05/2016,01/05/2016,205.0,0.41,0.09,0.22,0,10,10,0.2899,0.26899999999999996,0.3108,0.0273,0.0043,-0.015,0.0316,GS160205C00205000
407,174.09,GS160205P00205000,put,02/05/2016,01/05/2016,205.0,0.0,29.25,33.15,0,0,0,0.3194,0.0,0.5336,-0.9581,0.0055,-0.027000000000000003,0.0443,GS160205P00205000
408,174.09,GS160205C00207500,call,02/05/2016,01/05/2016,207.5,0.25,0.06,0.19,0,15,15,0.2956,0.2707,0.3205,0.0214,0.0035,-0.0124,0.0257,GS160205C00207500
409,174.09,GS160205P00207500,put,02/05/2016,01/05/2016,207.5,0.0,31.9,35.75,0,0,0,0.3357,0.0,0.5673,-0.9612,0.0049,-0.0267,0.0416,GS160205P00207500
410,174.09,GS160205C00210000,call,02/05/2016,01/05/2016,210.0,0.0,0.04,0.17,0,0,0,0.3018,0.2715,0.3321,0.017,0.0028,-0.0105,0.0212,GS160205C00210000
411,174.09,GS160205P00210000,put,02/05/2016,01/05/2016,210.0,0.0,34.4,38.25,0,0,0,0.3591,0.0,0.5922,-0.9607,0.0046,-0.0286,0.042,GS160205P00210000
412,174.09,GS160205C00212500,call,02/05/2016,01/05/2016,212.5,0.0,0.03,0.15,0,0,0,0.3097,0.2769,0.3425,0.013999999999999999,0.0023,-0.0091,0.0179,GS160205C00212500
413,174.09,GS160205P00212500,put,02/05/2016,01/05/2016,212.5,0.0,36.9,40.75,0,0,0,0.3867,0.0,0.6165,-0.9583,0.0045,-0.0318,0.0441,GS160205P00212500
414,174.09,GS160205C00215000,call,02/05/2016,01/05/2016,215.0,0.0,0.02,0.14,0,0,0,0.3171,0.2788,0.3553,0.0116,0.0019,-0.0079,0.0152,GS160205C00215000
415,174.09,GS160205P00215000,put,02/05/2016,01/05/2016,215.0,0.0,39.3,43.3,0,0,0,0.3945,0.0,0.6446,-0.9638,0.0039,-0.0292,0.0392,GS160205P00215000
416,174.09,GS160205C00217500,call,02/05/2016,01/05/2016,217.5,0.0,0.02,0.13,0,0,0,0.3298,0.2923,0.3674,0.0107,0.0017,-0.0077,0.0142,GS160205C00217500
417,174.09,GS160205P00217500,put,02/05/2016,01/05/2016,217.5,0.0,41.85,45.65,0,0,0,0.4092,0.0,0.6545,-0.966,0.0036,-0.0288,0.0372,GS160205P00217500
418,174.09,GS160205C00220000,call,02/05/2016,01/05/2016,220.0,0.0,0.02,0.13,0,0,0,0.3443,0.3054,0.3831,0.0103,0.0016,-0.0077,0.0137,GS160205C00220000
419,174.09,GS160205P00220000,put,02/05/2016,01/05/2016,220.0,0.0,44.3,48.3,0,0,0,0.41700000000000004,0.0,0.6906,-0.9701,0.0032,-0.0267,0.0334,GS160205P00220000
420,174.09,GS160205C00225000,call,02/05/2016,01/05/2016,225.0,0.0,0.01,0.11,0,0,0,0.3567,0.3092,0.4042,0.0071,0.0011,-0.0058,0.01,GS160205C00225000
421,174.09,GS160205P00225000,put,02/05/2016,01/05/2016,225.0,0.0,49.3,53.1,0,0,0,0.4406,0.0,0.7158,-0.9744,0.0026,-0.025,0.0292,GS160205P00225000
422,174.09,GS160205C00230000,call,02/05/2016,01/05/2016,230.0,0.0,0.0,0.09,0,0,0,0.3868,0.0,0.4221,0.0072,0.001,-0.0063,0.01,GS160205C00230000
